Data;Godzina;Sumaryczna generacja Ÿróde³ wiatrowych [MWh];
20130527;18;291,250;
20130527;19;375,700;
20130527;20;576,388;
20130527;21;797,663;
20130527;22;947,750;
20130527;23;990,000;
20130527;24;1077,350;
20130528;1;1118,325;
20130528;2;1130,600;
20130528;3;1168,013;
20130528;4;1182,100;
20130528;5;1128,688;
20130528;6;989,363;
20130528;7;977,338;
20130528;8;960,313;
20130528;9;1007,713;
20130528;10;1049,750;
20130528;11;1208,088;
20130528;12;1266,100;
20130528;13;1332,500;
20130528;14;1444,225;
20130528;15;1475,350;
20130528;16;1442,263;
20130528;17;1409,763;
20130528;18;1312,538;
20130528;19;1133,488;
20130528;20;1066,913;
20130528;21;1059,700;
20130528;22;1076,625;
20130528;23;1091,775;
20130528;24;1018,738;
20130529;1;931,075;
20130529;2;882,400;
20130529;3;866,838;
20130529;4;960,300;
20130529;5;897,725;
20130529;6;787,563;
20130529;7;676,213;
20130529;8;560,350;
20130529;9;463,500;
20130529;10;436,125;
20130529;11;466,763;
20130529;12;556,713;
20130529;13;578,950;
20130529;14;553,063;
20130529;15;500,738;
20130529;16;430,438;
20130529;17;331,075;
20130529;18;377,575;
20130529;19;538,950;
20130529;20;511,188;
20130529;21;431,200;
20130529;22;528,088;
20130529;23;558,550;
20130529;24;417,838;
20130530;1;268,913;
20130530;2;322,463;
20130530;3;316,200;
20130530;4;342,200;
20130530;5;383,038;
20130530;6;410,925;
20130530;7;302,888;
20130530;8;178,650;
20130530;9;79,650;
20130530;10;96,413;
20130530;11;221,900;
20130530;12;299,613;
20130530;13;366,163;
20130530;14;542,413;
20130530;15;760,225;
20130530;16;994,050;
20130530;17;947,463;
20130530;18;1094,338;
20130530;19;1126,800;
20130530;20;1209,575;
20130530;21;1302,675;
20130530;22;1386,450;
20130530;23;1265,000;
20130530;24;1327,738;
20130531;1;1377,175;
20130531;2;1285,300;
20130531;3;1039,738;
20130531;4;877,200;
20130531;5;795,975;
20130531;6;737,725;
20130531;7;641,313;
20130531;8;537,800;
20130531;9;524,488;
20130531;10;589,000;
20130531;11;570,975;
20130531;12;619,400;
20130531;13;607,088;
20130531;14;733,413;
20130531;15;595,025;
20130531;16;446,338;
20130531;17;400,438;
20130531;18;292,950;
20130531;19;128,963;
20130531;20;113,075;
20130531;21;146,225;
20130531;22;258,825;
20130531;23;324,188;
20130531;24;400,575;
